WELL ID,WELL NAME,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,CHEMICAL,QUALIFIER,RESULT,UNITS,DATE,DATASET_CAT,DATASET,COUNTY,RB,GW_BASIN_NAME,ASSEMBLY,SENATE
GASD00000935,SD 935,33.1,-116.607,PCATE,<,4,UG/L,12/16/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000928,SD 928,32.967,-116.801,PCATE,<,4,UG/L,1/21/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000895,SD 895,32.594,-116.5,PCATE,<,4,UG/L,6/19/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000813,SD 813,33.041,-116.847,PCATE,<,1,UG/L,5/7/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000861,SD 861,32.906,-116.904,PCATE,<,4,UG/L,6/10/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000842,SD 842,33.417,-117.279,PCATE,<,4,UG/L,5/28/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,76,36
GASD00000876,SD 876,32.838,-116.706,PCATE,<,4,UG/L,6/17/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000865,SD 865,32.91,-116.877,PCATE,<,4,UG/L,6/10/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000811,SD 811,33.012,-116.888,PCATE,<,1,UG/L,5/6/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000867,SD 867,32.793,-116.843,PCATE,<,4,UG/L,6/11/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000886,SD 886,32.647,-116.488,PCATE,<,4,UG/L,6/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,CAMPO VALLEY (9-28),71,40
GASD00000931,SD 931,33.248,-117.221,PCATE,<,4,UG/L,12/17/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000915,SD 915,33.066,-116.597,PCATE,<,4,UG/L,12/4/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
